stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
Sea ADS MBeCW231229,,VZLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sea ADS MBeCW231229 80,,YACW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sea ADS MBeCW240131,,EMAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sea ADS MBeCW240430,,Q40W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sea ADS MBeCW240731,,NDCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Seatrium Ltd,,5E2,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.03</span>,SGX
Seatrium MB eCW241227,,LJGW,,,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
Seatrium MB eCW250430,,NPEW,,,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
Second Chance,Second Chance Properties Ltd,528,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Secura,Secura Group Ltd,43B,,Transportation and Storage,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
SembInd MBeCW230228,,CVZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW230724,,LJRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW231207,,QDAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW231208,,X6HW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW231215,,VJAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW240202,,1V5W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW240401,,OEWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW240801,,NYNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW241002,,SNJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW241107,,IQPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBeCW250430,,TEWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBePW240202,,VJ6W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBePW240628,,OAAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBePW240902,,SBTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SembInd MBePW250131,,FIHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sembcorp 5xLongSG250410,,DWIW,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Sembcorp 5xLongSG250515,,DFKW,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
Sembcorp 5xLongSG250709,,DYHW,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
Sembcorp 5xLongUB250530,,QFHW,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Sembcorp 5xShortSG241218,,DQKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sembcorp 5xShortSG250515,,DGMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sembcorp 5xShortSG250709,,DVNW,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Sembcorp Ind,Sembcorp Industries Ltd,U96,,"Electricity, Gas, Steam and Air-Conditioning Supply",Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sembcorp Marine,Sembcorp Marine Ltd,S51,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sen Yue,Sen Yue Holdings Ltd,5BS,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Catalist,<span class='up fw-bold'>0.00</span>,SGX
Serial System,Serial System Ltd,S69,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Seroja Inv,Seroja Investments Ltd,IW5,,Transportation and Storage,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sevens Atelier,Sevens Atelier Ltd,5EW,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Shanaya,Shanaya Limited,SES,,Manufacturing,Catalist,<span class='down fw-bold'>-0.002</span>,SGX
Shanaya R,,TQGR,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Shanghai Turbo,Shanghai Turbo Enterprises Ltd,AWM,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Shangri-La HKD,Shangri-La Asia Ltd,S07,,Accommodation and Food Service Activities,Mainboard,<span class='up fw-bold'>+0.19</span>,SGX
Sheffield Green,,SGR,,Administrative and Support Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Shen Yao,Shen Yao Holdings Ltd,A78,,Mining and Quarrying,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Sheng Siong,Sheng Siong Group Ltd,OV8,,Wholesale and Retail Trade,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
Shenshan,China Shenshan Orchard Holdings Co Ltd,BKV,,Manufacturing,Catalist,<span class='down fw-bold'>-0.006</span>,SGX
Shinvest,,BJW,,Manufacturing,Mainboard,<span class='up fw-bold'></span>,SGX
Shopper360,Shopper360 Ltd,1F0,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 5xLongSG230420,,CVPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 5xLongSG260226,,CVJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 5xShortSG230420,,CYTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 5xShortSG260226,,CWPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xLongSG220225,,GDEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
SiMSCI 7xLongSG230306,,CVBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xLongSG230404,,CZAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xLongSG260226,,CYNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xLongSG260226A,,CXLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xShortSG230712,,CZSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xShortSG231215,,CZDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SiMSCI 7xShortSG250716,,CXZW,,,Mainboard,<span class='up fw-bold'>+0.006</span>,SGX
SiMSCI 7xShortSG261029,,CYZW,,,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Silkroad Nickel,,STP,,Mining and Quarrying,Catalist,<span class='up fw-bold'></span>,SGX
Silverlake Axis,Silverlake Axis Ltd,5CP,,Information and Communications,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Sim Leisure,Sim Leisure Group Ltd,URR,,"Arts, Entertainment & Recreation",Catalist,<span class='up fw-bold'>0.00</span>,SGX
Sin Heng Mach,Sin Heng Heavy Machinery Ltd,BKA,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sinarmas Land,Sinarmas Land Ltd,A26,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sincap,Sincap Group Ltd,5UN,,Mining and Quarrying,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Sing Inv & Fin,Sing Investments & Finance Ltd,S35,,Financial and Insurance Activities,Mainboard,<span class='down fw-bold'>-0.02</span>,SGX
Sing Paincare,Singapore Paincare Holdings Ltd,FRQ,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SingHoldings,Sing Holdings Ltd,5IC,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingIndexFund,,S45U,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingMedical,Singapore Medical Group Ltd,5OT,,Health and Social Services,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SingPost,Singapore Post Ltd,S08,,Transportation and Storage,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingShipping,Singapore Shipping Corporation Ltd,S19,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Singapore O&G,,1D8,,Health and Social Services,Catalist,<span class='up fw-bold'></span>,SGX
SingaporeKitchen,Singapore Kitchen Equipment Ltd,5WG,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SingaporeLandGrp,Singapore Land Group Ltd,U06,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Singtel,Singapore Telecommunications Ltd,Z74,,Information and Communications,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
Singtel 10,Singapore Telecommunications Ltd,Z77,,Information and Communications,Mainboard,<span class='up fw-bold'>+0.05</span>,SGX
Singtel 5xLongSG231214,,DBYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Singtel 5xLongSG251113,,DRVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Singtel 5xLongUB250630,,WQBW,,,Mainboard,<span class='down fw-bold'>-0.003</span>,SGX
Singtel 5xShortSG230713,,DKMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Singtel 5xShortSG241218,,DVZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW220915,,ERKW,,,Mainboard,<span class='up fw-bold'></span>,SGX
SingtelMBeCW230316,,RZVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW230724,,9TFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW231215,,5L9W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW240201,,GQYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW240401,,YXMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW240626,,ONLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW241002,,XSDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW250131,,XIBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBeCW250328,,ZRVW,,,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
SingtelMBePW250131,,FMXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SingtelMBePW250328,,KOUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sinjia Land,Sinjia Land Ltd,5HH,,Manufacturing,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
Sino Grandness,Sino Grandness Food Industry Group Ltd,T4B,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SinoBio 5xLongSG231102,,DHUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SinoBio 5xLongSG231220,,DKLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SinoBio 5xShortSG231220,,DHVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SinoCloud,SinoCloud Group Ltd,5EK,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SinoCloud Grp,,LYY,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SinoCloud Grp R,,WQ0R,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
SinoCloud Grp R1,,XY1R,,Information and Communications,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Sinostar Pec,Sinostar Pec Holdings Ltd,C9Q,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Sitra,Sitra Holdings (International) Ltd,5LE,,Manufacturing,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
Smoore 5xLongSG220331,,DTOW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Smoore 5xShortSG220316,,DXNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Soilbuild Const,Soilbuild Construction Group Ltd,S7P,,Construction,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
Soilbuild ConstW240729,,SYYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Soon Lian,Soon Lian Holdings Ltd,5MD,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Soup Holdings,Soup Holdings Ltd,5KI,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Southern Arch,Southern Archipelago Ltd,A33,,Mining and Quarrying,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Southern Pkg,Southern Packaging Group Ltd,BQP,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SouthernAlliance,Southern Alliance Mining Ltd.,QNS,,Mining and Quarrying,Catalist,<span class='up fw-bold'>+0.02</span>,SGX
Spackman,Spackman Entertainment Group Ltd,40E,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Spindex Ind,Spindex Industries Ltd,564,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.02</span>,SGX
Spura Finance,Singapura Finance Ltd,S23,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Sri Trang Agro,Sri Trang Agro Industry PCL,NC2,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Sri Trang Gloves,Sri Trang Gloves (Thailand) Public Company Limited,STG,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Stamford Land,Stamford Land Corporation Ltd,H07,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Stamford Land R,,TBMR,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'></span>,SGX
Stamford Land R1,,GCPR,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'></span>,SGX
Stamford Tyres,Stamford Tyres Corporation Ltd,S29,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
StarHub,StarHub Ltd,CC3,,Information and Communications,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Starburst,,40D,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'></span>,SGX
StarhillGbl Reit,Starhill Global Real Estate Investment Trust,P40U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Straco,Straco Corporation Ltd,S85,,"Arts, Entertainment & Recreation",Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Straits Trading,Straits Trading Company Ltd,S20,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
SunMoonFood,SunMoon Food Company Ltd,AAJ,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG220630,,DSNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Sunny 5xLongSG230329,,DVJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG230620,,DIIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG230920,,DSDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG231024,,DIDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG240327,,DJPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG241126,,DURW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG250423,,VC7W,,,Mainboard,<span class='up fw-bold'>+0.39</span>,SGX
Sunny 5xLongSG250904,,DZVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongSG251216,,JVEW,,,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Sunny 5xLongUB250127,,HBWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongUB250321,,TCHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongUB250430,,RNXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongUB250626,,LYAW,,,Mainboard,<span class='up fw-bold'>+0.313</span>,SGX
Sunny 5xLongUB250630,,W6LW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xLongUB250930,,HIEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG220621,,DAHW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Sunny 5xShortSG220630,,DSVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Sunny 5xShortSG221201,,DAEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Sunny 5xShortSG221215,,DEBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG230424,,DBMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG230825,,DFSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG231115,,DQRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG231214,,DSTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG240205,,DGWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny 5xShortSG241209,,DXVW,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Sunny 5xShortUB250127,,RGMW,,,Mainboard,<span class='down fw-bold'>-0.008</span>,SGX
Sunny 5xShortUB250430,,8YIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny MB eCW240703,,QRNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny MB eCW241104,,SFTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny MB eCW241203,,933W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny MB eCW241203 65,,9T8W,,,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Sunny MB ePW241104,,SDFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunny MB ePW241203,,WJDW,,,Mainboard,<span class='down fw-bold'>-0.019</span>,SGX
Sunpower,Sunpower Group Ltd,5GD,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.03</span>,SGX
Sunright,Sunright Ltd,S71,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Sunrise Shares,Sunrise Shares Holdings Ltd,581,,Wholesale and Retail Trade,Catalist,<span class='down fw-bold'>-0.005</span>,SGX
Suntar Eco-City,Suntar Eco-City Ltd,BKZ,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Suntec Reit,Suntec Real Estate Investment Trust,T82U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.02</span>,SGX
Swiber,Swiber Holdings Ltd,BGK,,Mining and Quarrying,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Swing Media Tech,Swing Media Technology Group Ltd,BEV,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Swissco Hldg,,ADP,,Transportation and Storage,Mainboard,<span class='up fw-bold'></span>,SGX
Sysma,Sysma Holdings Ltd,5UO,,Construction,Catalist,<span class='up fw-bold'>0.00</span>,SGX
TA,TA Corporation Ltd,PA3,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TA W220520,,CGOW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TC Auto,Trans-China Automotive Holdings Ltd,VI2,,Wholesale and Retail Trade,Catalist,<span class='down fw-bold'>-0.001</span>,SGX
TCIL HK$,Tan Chong International Ltd,T15,,Wholesale and Retail Trade,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
TEE Intl,TEE International Ltd,M1Z,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TIH,TIH Ltd,T55,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
TJ DaRenTang USD,Tianjin Pharmaceutical Da Ren Tang Group Corp Ltd,T14,,Construction,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
TM ADR US$,Toyota Motor Corp,N6FD,,Manufacturing,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
TRIP ADR US$+,,K3RD,,Administrative and Support Service Activities,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
TSH,TSH Corporation Ltd,KUH,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
TSH Resources,,TSH,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
TT Intl,TT International Ltd,T09,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TTJ,,K1Q,,Manufacturing,Mainboard,<span class='up fw-bold'></span>,SGX
Tai Sin Electric,Tai Sin Electric Ltd,500,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Taka Jewellery,Taka Jewellery Holdings Ltd,42L,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>+0.001</span>,SGX
TalkMed,Talkmed Group Ltd,5G3,,Health and Social Services,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
Tat Seng Pkg,Tat Seng Packaging Group Ltd,T12,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Teho Intl,Teho International Ltd Inc,5OQ,,Wholesale and Retail Trade,Catalist,<span class='down fw-bold'>-0.003</span>,SGX
TeleChoice Intl,Telechoice International Ltd,T41,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Temasek 1.8% 261124XB#,,TEMB,,,Mainboard,<span class='up fw-bold'></span>,SGX
Temasek 2.7% 231025XB#,,TEKB,,,Mainboard,<span class='up fw-bold'></span>,SGX
Tencen3xLongUB250428US$,,MVLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencen3xShortUB250428US$,,8R7W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG220318,,DSBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Tencent 5xLongSG220808,,DDLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Tencent 5xLongSG230330,,DGGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG230803,,DPDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG231102,,DGUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG231214,,DIHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG231220,,DOWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG240416,,DVLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongSG250716,,DRPW,,,Mainboard,<span class='up fw-bold'>+0.051</span>,SGX
Tencent 5xLongSG250904,,DUWW,,,Mainboard,<span class='up fw-bold'>+0.022</span>,SGX
Tencent 5xLongSG251113,,DYSW,,,Mainboard,<span class='up fw-bold'>+0.106</span>,SGX
Tencent 5xLongSG251216,,ZS6W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xLongUB241231,,TSGW,,,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
Tencent 5xLongUB250228,,OOSW,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
Tencent 5xLongUB250430,,YT4W,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Tencent 5xLongUB250930,,SSKW,,,Mainboard,<span class='up fw-bold'>+0.052</span>,SGX
Tencent 5xLongUB251128,,MNSW,,,Mainboard,<span class='up fw-bold'>+0.30</span>,SGX
Tencent 5xShortSG220225,,DDJW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Tencent 5xShortSG230202,,DTCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG230330,,DFDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG230712,,DTSW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG231123,,DYXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG231214,,DMIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG240205,,DHWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG240411,,DRHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortSG250320,,EGCW,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
Tencent 5xShortUB241231,,TYTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortUB250127,,9NDW,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
Tencent 5xShortUB250228,,9QEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Tencent 5xShortUB250321,,XR6W,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
TencentMBeCW220302,,YD3W,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBeCW220705,,QPAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBeCW221004,,HIYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBeCW230404,,ZESW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW230503,,YW2W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW230802,,9L1W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW231004,,EAVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW240103,,EXWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW240503,,HQWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW240503 308,,EYBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW240603,,KUFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW240604,,HCTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBeCW241104,,5C6W,,,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
TencentMBeCW241203,,NVLW,,,Mainboard,<span class='up fw-bold'>+0.019</span>,SGX
TencentMBePW220302,,EQYW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBePW220705,,GAPW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBePW221202,,90GW,,,Mainboard,<span class='up fw-bold'></span>,SGX
TencentMBePW230503,,NKXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW230802,,9BRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW231004,,IZTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW231204,,HTQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW240503,,9YVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW240903,,WHHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW241104,,WNNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
TencentMBePW241203,,IAIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ThaiBev,Thai Beverage PCL,Y92,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
ThaiBev 5xLongSG231115,,QAHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ThaiBev 5xLongSG250716,,DPRW,,,Mainboard,<span class='down fw-bold'>-0.002</span>,SGX
